epoch,train_loss,val_loss,dsc,iou
81,0.162331,0.238881,0.761369,0.790894
82,0.173990,0.257464,0.742971,0.732995
83,0.212878,0.231317,0.769055,0.798247
84,0.198726,0.256920,0.743402,0.730573
85,0.175157,0.239346,0.760873,0.768185
86,0.177874,0.231194,0.769078,0.807320
87,0.208426,0.233949,0.766382,0.791007
88,0.162114,0.234548,0.765780,0.792791
89,0.189887,0.235139,0.765178,0.790367
90,0.200636,0.235139,0.765178,0.790367
91,0.174651,0.235524,0.764769,0.789685
92,0.171935,0.238276,0.762021,0.780226
93,0.168744,0.238392,0.761888,0.788246
94,0.195905,0.239797,0.760514,0.783398
95,0.143251,0.242773,0.757480,0.762003
96,0.211182,0.243156,0.757155,0.772847
97,0.189506,0.243441,0.756833,0.782899
98,0.192311,0.251514,0.748754,0.774251
99,0.178734,0.238669,0.761605,0.778762
100,0.155832,0.237085,0.763369,0.774345
101,0.147135,0.243188,0.757404,0.775196
102,0.151172,0.229937,0.770263,0.785745
103,0.177244,0.242357,0.758001,0.814642
104,0.158864,0.244710,0.755444,0.755917
105,0.232893,0.233089,0.767233,0.817805
106,0.157490,0.237414,0.762749,0.767065
107,0.158008,0.236002,0.764242,0.783248
108,0.161392,0.236434,0.763780,0.791855
109,0.156677,0.237022,0.763244,0.786804
110,0.179218,0.237022,0.763244,0.786804
111,0.148574,0.237927,0.762317,0.779670
112,0.149142,0.236183,0.764074,0.785164
113,0.187803,0.239819,0.760387,0.779982
114,0.153519,0.242529,0.757852,0.795556
115,0.213360,0.243912,0.756409,0.760053
116,0.170305,0.263991,0.736147,0.700761
117,0.215714,0.240911,0.759248,0.767959
118,0.142138,0.247140,0.753074,0.761717
119,0.153352,0.250340,0.749880,0.748307
120,0.146395,0.237993,0.762294,0.783147
121,0.164043,0.235211,0.765117,0.807532
122,0.190190,0.244704,0.755459,0.810276
123,0.160324,0.245003,0.755203,0.764569
124,0.192850,0.230635,0.769600,0.793757
125,0.178317,0.234114,0.766238,0.817811
126,0.147065,0.242831,0.757307,0.772471
127,0.145747,0.243180,0.757059,0.787634
128,0.143291,0.242910,0.757294,0.776234
129,0.170139,0.243059,0.757218,0.776717
130,0.153699,0.243059,0.757218,0.776717
131,0.115172,0.241610,0.758614,0.781412
132,0.139922,0.240955,0.759307,0.782879
133,0.166569,0.244170,0.756074,0.777343
134,0.133599,0.239411,0.760752,0.781869
135,0.136634,0.235563,0.764629,0.788759
136,0.135768,0.238375,0.761936,0.806603
137,0.132850,0.232192,0.768109,0.822032
138,0.179328,0.241473,0.758766,0.775539
139,0.174427,0.233096,0.767120,0.794569
140,0.164582,0.248083,0.752132,0.816368
141,0.173254,0.234535,0.765759,0.804588
142,0.144362,0.236387,0.763786,0.787027
143,0.138410,0.249059,0.751104,0.764294
144,0.157485,0.235800,0.764415,0.810973
145,0.152619,0.232638,0.767595,0.807460
146,0.154541,0.232614,0.767570,0.793267
147,0.166486,0.238805,0.761408,0.780368
148,0.212606,0.237332,0.762841,0.790416
149,0.166913,0.238075,0.762153,0.789061
150,0.129215,0.238075,0.762153,0.789061
151,0.103415,0.239154,0.761040,0.784152
152,0.139647,0.237237,0.762947,0.790327
153,0.117662,0.232279,0.767993,0.813633
154,0.175687,0.239886,0.760393,0.797829
155,0.134764,0.239289,0.760843,0.780580
156,0.133834,0.240819,0.759379,0.743466
157,0.136501,0.245738,0.754521,0.758736
158,0.147104,0.254622,0.745583,0.783992
159,0.155161,0.247700,0.752360,0.764865
160,0.139669,0.242360,0.757864,0.808205
161,0.181975,0.272142,0.727984,0.774594
162,0.189817,0.237442,0.762715,0.791517
163,0.162089,0.239055,0.761072,0.783404
164,0.168057,0.239869,0.760343,0.780051
165,0.198021,0.239809,0.760413,0.777484
166,0.141987,0.239160,0.761164,0.793286
167,0.219765,0.237317,0.762825,0.786679
168,0.120455,0.237642,0.762582,0.791655
169,0.145036,0.236933,0.763293,0.794569
170,0.121824,0.236933,0.763293,0.794569
171,0.124282,0.236421,0.763797,0.795170
172,0.133334,0.239317,0.760861,0.783088
173,0.118654,0.238890,0.761370,0.791207
174,0.138367,0.245202,0.754951,0.770196
175,0.149801,0.242509,0.757801,0.798108
176,0.146092,0.242845,0.757364,0.803325
177,0.132149,0.228923,0.771438,0.806051
178,0.182400,0.245085,0.755048,0.761333
179,0.167151,0.235046,0.765253,0.797352
180,0.135733,0.244572,0.755597,0.759826
181,0.183353,0.242064,0.758074,0.784515
182,0.183150,0.234741,0.765541,0.817789
183,0.159633,0.240015,0.760246,0.830632
184,0.186612,0.229008,0.771169,0.815495
185,0.141091,0.233305,0.766949,0.797690
186,0.150468,0.234130,0.766083,0.804213
187,0.152263,0.235671,0.764581,0.795195
188,0.174528,0.233393,0.766823,0.798593
189,0.127808,0.235586,0.764619,0.789256
190,0.130387,0.235586,0.764619,0.789256
191,0.129499,0.236140,0.764065,0.789583
192,0.139508,0.238005,0.762186,0.790630
193,0.121048,0.235835,0.764382,0.806284
194,0.128274,0.243053,0.757057,0.787166
195,0.135740,0.241115,0.758996,0.776923
196,0.120175,0.238872,0.761309,0.772709
197,0.145579,0.255545,0.744678,0.740875
198,0.175117,0.237693,0.762426,0.783618
199,0.146546,0.242800,0.757362,0.783722
200,0.167346,0.231712,0.768414,0.792598
201,0.151102,0.235776,0.764409,0.804907
202,0.146017,0.245840,0.754269,0.783793
203,0.140836,0.233058,0.767171,0.827425
204,0.140352,0.237533,0.762625,0.788536
205,0.151312,0.245902,0.754206,0.766666
206,0.147978,0.246463,0.753741,0.775722
207,0.159764,0.255961,0.744205,0.766290
208,0.116828,0.248203,0.751990,0.787497
209,0.138180,0.247386,0.752798,0.782497
210,0.130670,0.247386,0.752798,0.782497
211,0.168085,0.246836,0.753334,0.778589
212,0.120221,0.244968,0.755182,0.775926
213,0.122012,0.238546,0.761641,0.783060
214,0.132988,0.234445,0.765750,0.805491
215,0.128459,0.247354,0.752819,0.773665
216,0.151243,0.236899,0.763300,0.789272
217,0.167369,0.241198,0.759019,0.802488
218,0.133889,0.241805,0.758376,0.789970
219,0.178733,0.242096,0.758044,0.773002
220,0.151345,0.253067,0.747021,0.766060
221,0.146613,0.250617,0.749622,0.761584
222,0.146978,0.240983,0.759169,0.769309
223,0.157560,0.244961,0.755183,0.777170
224,0.151974,0.250670,0.749540,0.774556
225,0.125978,0.239255,0.760917,0.806705
226,0.126243,0.245050,0.755085,0.785971
227,0.160013,0.244244,0.755882,0.783834
228,0.152218,0.242166,0.757985,0.786469
229,0.131763,0.241764,0.758383,0.787996
230,0.137383,0.241764,0.758383,0.787996
231,0.123716,0.242225,0.757976,0.791845
232,0.149572,0.240923,0.759232,0.807517
233,0.131522,0.240485,0.759696,0.794478
234,0.121751,0.237341,0.762851,0.802387
235,0.098114,0.236167,0.764010,0.797245
236,0.117767,0.240545,0.759625,0.769252
237,0.137555,0.245038,0.755157,0.792200
238,0.126519,0.242127,0.758118,0.812961
239,0.115397,0.258807,0.741325,0.760022
240,0.131131,0.221802,0.778344,0.786577
241,0.133770,0.239462,0.760669,0.765793
242,0.117290,0.235347,0.764898,0.811513
243,0.133236,0.229398,0.770743,0.789505
244,0.128992,0.228918,0.771278,0.827518
245,0.099425,0.228641,0.771506,0.807380
246,0.139135,0.230430,0.769792,0.811264
247,0.131723,0.233773,0.766432,0.792320
248,0.120211,0.232055,0.768120,0.806154
249,0.151065,0.231096,0.769087,0.803884
250,0.121414,0.231096,0.769087,0.803884
251,0.121319,0.230956,0.769295,0.804377
252,0.117022,0.230965,0.769228,0.804522
253,0.122769,0.232742,0.767449,0.793165
254,0.118111,0.231177,0.768986,0.807945
255,0.131899,0.239046,0.761098,0.808898
256,0.122810,0.242228,0.757909,0.781415
257,0.152717,0.235442,0.764737,0.788972
258,0.119423,0.229079,0.771058,0.782315
259,0.126719,0.230388,0.769756,0.794000
260,0.175021,0.252553,0.747690,0.763592
261,0.148350,0.230253,0.769925,0.793796
262,0.151403,0.245634,0.754581,0.777694
263,0.155293,0.230848,0.769272,0.786043
264,0.154672,0.249158,0.751030,0.789634
265,0.128611,0.236245,0.763904,0.788730
266,0.129678,0.241093,0.759083,0.797125
267,0.122520,0.239033,0.761085,0.785048
268,0.139959,0.236860,0.763296,0.794939
269,0.110530,0.236296,0.763861,0.794858
270,0.104762,0.236296,0.763861,0.794858
271,0.125404,0.239138,0.761040,0.783802
272,0.110044,0.237916,0.762235,0.794836
273,0.106743,0.238337,0.761854,0.797005
274,0.129565,0.238551,0.761590,0.763435
275,0.148149,0.230552,0.769583,0.800206
276,0.138145,0.226476,0.773656,0.832160
277,0.119175,0.242378,0.757727,0.814395
278,0.145895,0.244971,0.755216,0.783467
279,0.130280,0.261907,0.738155,0.760202
280,0.110795,0.240584,0.759606,0.796857
281,0.128083,0.244050,0.756052,0.769127
282,0.142497,0.243207,0.756885,0.782054
283,0.143832,0.249759,0.750320,0.765107
284,0.123827,0.251047,0.749072,0.744789
285,0.147759,0.240383,0.759700,0.771040
286,0.123742,0.235131,0.765047,0.822557
287,0.117324,0.239176,0.760950,0.783655
288,0.110793,0.237908,0.762267,0.804553
289,0.104326,0.237869,0.762264,0.803419
290,0.116108,0.237869,0.762264,0.803419
291,0.119659,0.238625,0.761505,0.800470
292,0.121071,0.238970,0.761163,0.801124
293,0.134562,0.239623,0.760501,0.792021
294,0.115805,0.238688,0.761511,0.821344
295,0.125972,0.238478,0.761706,0.825036
296,0.111949,0.243488,0.756693,0.841837
297,0.120961,0.242343,0.757832,0.791057
298,0.125136,0.235466,0.764657,0.802390
299,0.117791,0.236000,0.764169,0.811356
