epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
22,val_metrics,3.16,9.49,303.0,0.0,2401.6,3.5,71.8
23,data_to_gpu,2.20,26.42,162.9,32.0,2395.7,3.3,75.2
23,forward,148.17,1778.05,4441.1,25102.0,2395.7,3.3,75.2
23,backward,677.98,8135.77,7986.6,-25094.0,2395.7,3.3,75.2
23,optimizer,5.50,66.03,168.1,0.0,2395.7,3.3,75.2
23,val_forward,152.95,458.85,5971.9,80.0,2395.7,3.3,75.2
23,val_metrics,3.19,9.57,303.0,0.0,2395.7,3.3,75.2
24,data_to_gpu,2.25,26.94,162.0,32.0,2394.3,3.6,69.8
24,forward,148.19,1778.31,4441.1,25107.9,2394.3,3.6,69.8
24,backward,463.75,5564.94,7986.6,-25100.9,2394.3,3.6,69.8
24,optimizer,5.94,71.22,168.1,0.0,2394.3,3.6,69.8
24,val_forward,152.91,458.72,5970.9,80.0,2394.3,3.6,69.8
24,val_metrics,3.18,9.54,303.0,0.0,2394.3,3.6,69.8
25,data_to_gpu,2.15,25.76,162.9,32.0,4895.0,3.3,55.2
25,forward,148.09,1777.08,4441.1,25102.0,4895.0,3.3,55.2
25,backward,409.48,4913.75,7986.6,-25093.0,4895.0,3.3,55.2
25,optimizer,5.30,63.58,168.1,0.0,4895.0,3.3,55.2
25,val_forward,152.96,458.87,5971.9,80.0,4895.0,3.3,55.2
25,val_metrics,3.11,9.33,303.0,0.0,4895.0,3.3,55.2
26,data_to_gpu,2.20,26.36,162.9,32.0,2617.9,4.0,69.4
26,forward,148.22,1778.65,4441.1,25100.0,2617.9,4.0,69.4
26,backward,498.81,5985.70,7985.6,-25093.0,2617.9,4.0,69.4
26,optimizer,5.78,69.31,168.1,0.0,2617.9,4.0,69.4
26,val_forward,152.96,458.87,5970.9,80.0,2617.9,4.0,69.4
26,val_metrics,3.64,10.92,302.0,0.0,2617.9,4.0,69.4
27,data_to_gpu,2.20,26.43,162.9,32.0,4004.0,3.2,60.1
27,forward,148.19,1778.32,4441.1,25100.0,4004.0,3.2,60.1
27,backward,432.45,5189.42,7985.6,-25091.0,4004.0,3.2,60.1
27,optimizer,5.04,60.43,168.1,0.0,4004.0,3.2,60.1
27,val_forward,152.97,458.92,5971.9,80.0,4004.0,3.2,60.1
27,val_metrics,2.99,8.96,303.0,0.0,4004.0,3.2,60.1
28,data_to_gpu,2.14,25.71,162.9,32.0,2040.3,3.7,67.0
28,forward,148.09,1777.02,4441.1,25100.0,2040.3,3.7,67.0
28,backward,605.25,7263.03,7985.6,-25092.0,2040.3,3.7,67.0
28,optimizer,5.43,65.19,168.1,0.0,2040.3,3.7,67.0
28,val_forward,152.93,458.78,5971.9,80.0,2040.3,3.7,67.0
28,val_metrics,3.02,9.05,303.0,0.0,2040.3,3.7,67.0
29,data_to_gpu,2.21,26.55,162.9,32.0,3369.2,3.1,62.4
29,forward,148.19,1778.24,4441.1,25102.0,3369.2,3.1,62.4
29,backward,409.37,4912.44,7986.6,-25094.0,3369.2,3.1,62.4
29,optimizer,5.84,70.14,168.1,0.0,3369.2,3.1,62.4
29,val_forward,153.20,459.61,5971.9,80.0,3369.2,3.1,62.4
29,val_metrics,3.11,9.34,303.0,0.0,3369.2,3.1,62.4
30,data_to_gpu,2.19,26.33,162.9,32.0,1926.8,3.3,75.3
30,forward,148.17,1778.03,4441.1,25102.0,1926.8,3.3,75.3
30,backward,553.54,6642.53,7986.6,-25094.0,1926.8,3.3,75.3
30,optimizer,6.14,73.63,168.1,0.0,1926.8,3.3,75.3
30,val_forward,152.98,458.95,5971.9,80.0,1926.8,3.3,75.3
30,val_metrics,3.44,10.33,303.0,0.0,1926.8,3.3,75.3
31,data_to_gpu,2.27,27.20,162.0,32.0,3933.9,3.1,59.5
31,forward,148.14,1777.70,4441.1,25107.9,3933.9,3.1,59.5
31,backward,409.34,4912.07,7986.6,-25100.9,3933.9,3.1,59.5
31,optimizer,5.60,67.22,168.1,0.0,3933.9,3.1,59.5
31,val_forward,153.18,459.53,5970.9,80.0,3933.9,3.1,59.5
31,val_metrics,3.17,9.52,303.0,0.0,3933.9,3.1,59.5
32,data_to_gpu,2.23,26.79,162.9,32.0,1703.9,3.5,77.5
32,forward,148.21,1778.48,4441.1,25102.0,1703.9,3.5,77.5
32,backward,583.11,6997.29,7986.6,-25093.0,1703.9,3.5,77.5
32,optimizer,6.39,76.72,168.1,0.0,1703.9,3.5,77.5
32,val_forward,152.94,458.83,5971.9,80.0,1703.9,3.5,77.5
32,val_metrics,3.14,9.43,303.0,0.0,1703.9,3.5,77.5
33,data_to_gpu,2.29,27.50,162.9,32.0,1792.1,4.0,78.2
33,forward,148.05,1776.56,4441.1,25100.0,1792.1,4.0,78.2
33,backward,641.20,7694.44,7985.6,-25093.0,1792.1,4.0,78.2
33,optimizer,5.62,67.41,168.1,0.0,1792.1,4.0,78.2
33,val_forward,152.83,458.50,5970.9,80.0,1792.1,4.0,78.2
33,val_metrics,3.13,9.39,302.0,0.0,1792.1,4.0,78.2
34,data_to_gpu,2.26,27.15,162.9,32.0,4883.3,3.7,55.1
34,forward,148.09,1777.05,4441.1,25100.0,4883.3,3.7,55.1
34,backward,409.29,4911.51,7985.6,-25091.0,4883.3,3.7,55.1
34,optimizer,5.73,68.75,168.1,0.0,4883.3,3.7,55.1
34,val_forward,152.91,458.73,5971.9,80.0,4883.3,3.7,55.1
34,val_metrics,3.17,9.51,303.0,0.0,4883.3,3.7,55.1
35,data_to_gpu,2.23,26.79,162.9,32.0,3200.9,3.9,63.0
35,forward,148.06,1776.69,4441.1,25100.0,3200.9,3.9,63.0
35,backward,409.49,4913.83,7985.6,-25092.0,3200.9,3.9,63.0
35,optimizer,5.44,65.31,168.1,0.0,3200.9,3.9,63.0
35,val_forward,152.85,458.54,5971.9,80.0,3200.9,3.9,63.0
35,val_metrics,3.14,9.43,303.0,0.0,3200.9,3.9,63.0
36,data_to_gpu,2.34,28.12,162.9,32.0,3177.6,4.5,66.1
36,forward,148.29,1779.50,4441.1,25102.0,3177.6,4.5,66.1
36,backward,487.04,5844.45,7986.6,-25094.0,3177.6,4.5,66.1
