epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
41,val_metrics,2.24,13.46,204.0,0.0,2670.6,8.4,70.7
42,data_to_gpu,9.23,221.54,138.9,16.0,808.9,8.4,85.7
42,forward,84.02,2016.39,3906.4,49617.0,808.9,8.4,85.7
42,backward,238.38,5721.08,6213.4,-49609.0,808.9,8.4,85.7
42,optimizer,4.13,99.23,152.1,0.0,808.9,8.4,85.7
42,val_forward,88.76,532.59,3038.4,64.0,808.9,8.4,85.7
42,val_metrics,2.24,13.44,204.0,0.0,808.9,8.4,85.7
43,data_to_gpu,9.18,220.32,138.9,16.0,742.3,7.9,87.9
43,forward,84.00,2015.89,3906.4,49616.0,742.3,7.9,87.9
43,backward,291.10,6986.47,6212.4,-49608.0,742.3,7.9,87.9
43,optimizer,4.10,98.32,152.1,0.0,742.3,7.9,87.9
43,val_forward,88.77,532.65,3038.4,64.0,742.3,7.9,87.9
43,val_metrics,2.26,13.55,204.9,0.0,742.3,7.9,87.9
44,data_to_gpu,9.26,222.36,138.9,16.0,736.1,7.6,87.6
44,forward,83.98,2015.60,3906.4,49616.0,736.1,7.6,87.6
44,backward,282.16,6771.79,6212.4,-49608.0,736.1,7.6,87.6
44,optimizer,4.08,97.92,152.1,0.0,736.1,7.6,87.6
44,val_forward,88.81,532.87,3038.4,64.0,736.1,7.6,87.6
44,val_metrics,2.24,13.46,204.0,0.0,736.1,7.6,87.6
45,data_to_gpu,9.37,224.95,138.9,16.0,836.8,8.7,86.6
45,forward,84.04,2016.86,3906.4,49617.0,836.8,8.7,86.6
45,backward,272.55,6541.15,6213.4,-49609.0,836.8,8.7,86.6
45,optimizer,4.14,99.30,152.1,0.0,836.8,8.7,86.6
45,val_forward,88.77,532.60,3038.4,64.0,836.8,8.7,86.6
45,val_metrics,2.24,13.42,204.0,0.0,836.8,8.7,86.6
46,data_to_gpu,8.95,214.78,138.9,16.0,2365.7,6.7,73.6
46,forward,84.00,2016.02,3906.4,49616.0,2365.7,6.7,73.6
46,backward,225.78,5418.80,6212.4,-49608.0,2365.7,6.7,73.6
46,optimizer,4.25,102.04,152.1,0.0,2365.7,6.7,73.6
46,val_forward,92.72,556.30,3038.4,64.0,2365.7,6.7,73.6
46,val_metrics,2.27,13.62,204.9,0.0,2365.7,6.7,73.6
47,data_to_gpu,8.76,210.19,138.9,16.0,1337.7,6.7,82.1
47,forward,84.05,2017.10,3906.4,49616.0,1337.7,6.7,82.1
47,backward,258.39,6201.32,6212.4,-49608.0,1337.7,6.7,82.1
47,optimizer,4.31,103.45,152.1,0.0,1337.7,6.7,82.1
47,val_forward,90.79,544.73,3038.4,64.0,1337.7,6.7,82.1
47,val_metrics,2.26,13.55,204.0,0.0,1337.7,6.7,82.1
48,data_to_gpu,8.96,214.97,138.9,16.0,1356.5,8.7,81.0
48,forward,84.00,2015.96,3906.4,49617.0,1356.5,8.7,81.0
48,backward,232.82,5587.71,6213.4,-49609.0,1356.5,8.7,81.0
48,optimizer,4.10,98.50,152.1,0.0,1356.5,8.7,81.0
48,val_forward,88.83,533.00,3038.4,64.0,1356.5,8.7,81.0
48,val_metrics,2.28,13.66,204.0,0.0,1356.5,8.7,81.0
49,data_to_gpu,9.25,221.98,138.9,16.0,699.3,7.9,87.9
49,forward,83.99,2015.86,3906.4,49616.0,699.3,7.9,87.9
49,backward,280.74,6737.81,6212.4,-49608.0,699.3,7.9,87.9
49,optimizer,4.06,97.51,152.1,0.0,699.3,7.9,87.9
49,val_forward,88.83,532.95,3038.4,64.0,699.3,7.9,87.9
49,val_metrics,2.24,13.45,204.9,0.0,699.3,7.9,87.9
50,data_to_gpu,9.46,227.13,138.9,16.0,2399.6,7.4,73.8
50,forward,84.00,2016.05,3906.4,49616.0,2399.6,7.4,73.8
50,backward,236.99,5687.74,6212.4,-49608.0,2399.6,7.4,73.8
50,optimizer,4.03,96.70,152.1,0.0,2399.6,7.4,73.8
50,val_forward,89.43,536.58,3038.4,64.0,2399.6,7.4,73.8
50,val_metrics,2.22,13.33,204.0,0.0,2399.6,7.4,73.8
51,data_to_gpu,9.29,222.93,138.9,16.0,1427.7,8.1,81.8
51,forward,83.97,2015.38,3906.4,49617.0,1427.7,8.1,81.8
51,backward,266.72,6401.32,6213.4,-49609.0,1427.7,8.1,81.8
51,optimizer,4.08,97.97,152.1,0.0,1427.7,8.1,81.8
51,val_forward,88.79,532.71,3038.4,64.0,1427.7,8.1,81.8
51,val_metrics,2.27,13.65,204.0,0.0,1427.7,8.1,81.8
52,data_to_gpu,9.18,220.35,138.9,16.0,751.5,7.6,87.4
52,forward,83.97,2015.27,3906.4,49616.0,751.5,7.6,87.4
52,backward,282.35,6776.43,6212.4,-49608.0,751.5,7.6,87.4
52,optimizer,3.98,95.46,152.1,0.0,751.5,7.6,87.4
52,val_forward,89.89,539.37,3038.4,64.0,751.5,7.6,87.4
52,val_metrics,2.78,16.67,204.9,0.0,751.5,7.6,87.4
