epoch,train_loss,val_loss,dsc,iou
114,0.147512,0.238996,0.761298,0.777045
115,0.213402,0.226355,0.773767,0.785557
116,0.148582,0.238670,0.761536,0.753474
117,0.181449,0.220788,0.779482,0.822447
118,0.173311,0.255091,0.745085,0.725500
119,0.150329,0.261846,0.738357,0.713338
120,0.170569,0.223997,0.776176,0.799493
121,0.193190,0.222761,0.777506,0.853656
122,0.164256,0.215503,0.784710,0.823362
123,0.169725,0.233709,0.766444,0.793532
124,0.173510,0.232258,0.767901,0.770919
125,0.160424,0.223779,0.776503,0.809755
126,0.148206,0.232033,0.768186,0.785477
127,0.132673,0.229891,0.770331,0.793049
128,0.171180,0.225361,0.774903,0.802502
129,0.144879,0.226595,0.773676,0.796916
130,0.147190,0.226595,0.773676,0.796916
131,0.136393,0.224169,0.776095,0.803209
132,0.149067,0.222663,0.777620,0.796807
133,0.138372,0.223804,0.776475,0.794439
134,0.163404,0.243526,0.756627,0.750051
135,0.161740,0.216693,0.783597,0.798173
136,0.159434,0.220577,0.779707,0.811822
137,0.154340,0.225424,0.774840,0.773734
138,0.157347,0.222764,0.777419,0.797153
139,0.170681,0.226700,0.773583,0.855848
140,0.149676,0.227847,0.772431,0.796982
141,0.164178,0.227498,0.772716,0.761392
142,0.138583,0.223104,0.777165,0.810100
143,0.141486,0.217030,0.783234,0.822515
144,0.160700,0.221471,0.778720,0.815037
145,0.145903,0.217307,0.782907,0.823515
146,0.137786,0.219320,0.781016,0.816481
147,0.137005,0.225429,0.774901,0.806446
148,0.135872,0.222726,0.777574,0.806895
149,0.143622,0.225846,0.774440,0.799456
150,0.137229,0.225846,0.774440,0.799456
151,0.132005,0.223291,0.776975,0.807539
152,0.125996,0.222369,0.777944,0.812368
153,0.125553,0.223117,0.777277,0.809102
154,0.127352,0.222793,0.777470,0.800400
155,0.152171,0.227492,0.772767,0.792290
156,0.147411,0.225270,0.774906,0.809517
157,0.147657,0.251393,0.748801,0.747043
158,0.134394,0.237868,0.762336,0.814086
159,0.163736,0.258618,0.741555,0.777050
160,0.162295,0.251000,0.749173,0.797832
161,0.170574,0.256637,0.743501,0.744233
162,0.167223,0.214196,0.786063,0.837559
163,0.152930,0.221982,0.778267,0.804129
164,0.143593,0.221532,0.778624,0.835596
165,0.166828,0.215692,0.784498,0.811108
166,0.136771,0.229045,0.771106,0.780836
167,0.155605,0.226037,0.774134,0.798180
168,0.123926,0.222409,0.777763,0.805050
169,0.144535,0.221410,0.778821,0.807208
170,0.128774,0.221410,0.778821,0.807208
171,0.121976,0.218523,0.781684,0.811530
172,0.140251,0.217475,0.782722,0.807165
173,0.125285,0.220204,0.780039,0.800331
174,0.138726,0.230698,0.769502,0.781368
175,0.139310,0.228415,0.771759,0.788303
176,0.152077,0.227936,0.772172,0.773989
177,0.137407,0.218773,0.781436,0.832121
178,0.157197,0.237372,0.762874,0.793262
179,0.139470,0.219251,0.781026,0.821734
180,0.137175,0.228539,0.771673,0.777159
181,0.146420,0.224619,0.775641,0.823298
182,0.163462,0.268730,0.731396,0.732260
183,0.160468,0.223584,0.776540,0.832017
184,0.141518,0.225791,0.774343,0.838463
185,0.137003,0.219210,0.780998,0.811449
186,0.145980,0.221987,0.778219,0.804360
187,0.129068,0.220199,0.780002,0.804828
188,0.126868,0.218082,0.782101,0.809263
189,0.118254,0.218788,0.781439,0.805717
190,0.134055,0.218788,0.781439,0.805717
191,0.134981,0.220133,0.780047,0.802458
192,0.140392,0.222912,0.777293,0.800327
193,0.131656,0.221999,0.778126,0.794435
194,0.118087,0.225389,0.774836,0.788796
195,0.119348,0.238867,0.761236,0.778377
196,0.145451,0.220967,0.779193,0.798266
197,0.146338,0.228120,0.772063,0.772811
198,0.153426,0.239735,0.760380,0.750694
199,0.140755,0.224787,0.775384,0.828646
