epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
20,gpu_augment,109.23,1310.79,338.9,64.0,681.4,3.7,85.6
20,forward,148.27,1779.21,4545.1,25100.0,681.4,3.7,85.6
20,backward,457.87,5494.46,8089.6,-25092.0,681.4,3.7,85.6
20,optimizer,6.25,75.05,272.1,0.0,681.4,3.7,85.6
20,val_forward,152.20,456.59,5955.9,64.0,681.4,3.7,85.6
20,val_metrics,3.02,9.07,303.0,0.0,681.4,3.7,85.6
21,data_to_gpu,2.09,25.11,266.9,32.0,669.1,3.7,85.2
21,gpu_augment,64.60,775.16,338.9,64.0,669.1,3.7,85.2
21,forward,148.16,1777.91,4545.1,25100.0,669.1,3.7,85.2
21,backward,461.62,5539.45,8089.6,-25093.0,669.1,3.7,85.2
21,optimizer,5.41,64.90,272.1,0.0,669.1,3.7,85.2
21,val_forward,152.30,456.90,5954.9,64.0,669.1,3.7,85.2
21,val_metrics,2.94,8.83,302.0,0.0,669.1,3.7,85.2
22,data_to_gpu,2.08,24.94,266.0,32.0,688.1,3.7,84.4
22,gpu_augment,53.79,645.43,338.9,80.0,688.1,3.7,84.4
22,forward,148.08,1776.93,4553.1,25100.0,688.1,3.7,84.4
22,backward,463.08,5557.00,8097.6,-25091.0,688.1,3.7,84.4
22,optimizer,5.17,62.07,280.1,0.0,688.1,3.7,84.4
22,val_forward,152.16,456.48,5955.9,64.0,688.1,3.7,84.4
22,val_metrics,2.99,8.97,303.0,0.0,688.1,3.7,84.4
23,data_to_gpu,2.29,27.47,266.9,32.0,600.0,3.3,85.8
23,gpu_augment,48.54,582.51,330.9,48.0,600.0,3.3,85.8
23,forward,148.14,1777.66,4545.1,25100.0,600.0,3.3,85.8
23,backward,473.37,5680.49,8089.6,-25092.0,600.0,3.3,85.8
23,optimizer,5.39,64.64,272.1,0.0,600.0,3.3,85.8
23,val_forward,152.31,456.93,5955.9,64.0,600.0,3.3,85.8
23,val_metrics,3.20,9.61,303.0,0.0,600.0,3.3,85.8
24,data_to_gpu,2.47,29.59,266.9,32.0,685.5,3.6,85.5
24,gpu_augment,52.30,627.56,338.9,64.0,685.5,3.6,85.5
24,forward,148.06,1776.67,4545.1,25100.0,685.5,3.6,85.5
24,backward,503.73,6044.76,8089.6,-25093.0,685.5,3.6,85.5
24,optimizer,5.38,64.56,272.1,0.0,685.5,3.6,85.5
24,val_forward,152.58,457.74,5954.9,64.0,685.5,3.6,85.5
24,val_metrics,3.42,10.26,302.0,0.0,685.5,3.6,85.5
25,data_to_gpu,2.37,28.42,266.9,32.0,736.1,4.2,85.5
25,gpu_augment,70.38,844.62,338.9,64.0,736.1,4.2,85.5
25,forward,148.05,1776.56,4545.1,25100.0,736.1,4.2,85.5
25,backward,487.24,5846.82,8089.6,-25091.0,736.1,4.2,85.5
25,optimizer,5.22,62.60,272.1,0.0,736.1,4.2,85.5
25,val_forward,152.26,456.77,5955.9,64.0,736.1,4.2,85.5
25,val_metrics,2.97,8.91,303.0,0.0,736.1,4.2,85.5
26,data_to_gpu,2.88,34.59,266.9,32.0,692.7,3.7,85.7
26,gpu_augment,83.05,996.57,338.9,56.0,692.7,3.7,85.7
26,forward,148.02,1776.20,4545.1,25100.0,692.7,3.7,85.7
26,backward,476.21,5714.48,8089.6,-25092.0,692.7,3.7,85.7
26,optimizer,5.15,61.83,272.1,0.0,692.7,3.7,85.7
26,val_forward,152.30,456.90,5955.9,64.0,692.7,3.7,85.7
26,val_metrics,3.13,9.39,303.0,0.0,692.7,3.7,85.7
27,data_to_gpu,2.25,27.03,266.9,32.0,687.1,3.8,84.9
27,gpu_augment,67.75,813.03,330.9,64.0,687.1,3.8,84.9
27,forward,148.10,1777.21,4545.1,25100.0,687.1,3.8,84.9
27,backward,455.77,5469.21,8089.6,-25092.0,687.1,3.8,84.9
27,optimizer,5.28,63.41,272.1,0.0,687.1,3.8,84.9
27,val_forward,152.03,456.10,5955.9,64.0,687.1,3.8,84.9
27,val_metrics,2.98,8.95,303.0,0.0,687.1,3.8,84.9
28,data_to_gpu,2.41,28.95,266.9,32.0,666.8,3.5,85.9
28,gpu_augment,62.71,752.54,338.9,64.0,666.8,3.5,85.9
28,forward,148.04,1776.52,4545.1,25100.7,666.8,3.5,85.9
28,backward,484.33,5811.98,8089.6,-25093.7,666.8,3.5,85.9
28,optimizer,5.14,61.70,272.1,0.0,666.8,3.5,85.9
28,val_forward,152.02,456.06,5954.9,64.0,666.8,3.5,85.9
28,val_metrics,2.94,8.82,302.0,0.0,666.8,3.5,85.9
29,data_to_gpu,2.70,32.39,266.9,32.0,718.0,4.0,85.4
29,gpu_augment,85.26,1023.14,330.9,64.0,718.0,4.0,85.4
29,forward,148.09,1777.12,4545.1,25100.0,718.0,4.0,85.4
29,backward,460.76,5529.18,8089.6,-25091.0,718.0,4.0,85.4
29,optimizer,5.04,60.45,272.1,0.0,718.0,4.0,85.4
29,val_forward,152.35,457.04,5955.9,64.0,718.0,4.0,85.4
29,val_metrics,2.92,8.77,303.0,0.0,718.0,4.0,85.4
30,data_to_gpu,2.45,29.38,266.9,32.0,648.1,3.4,86.0
30,gpu_augment,77.59,931.08,338.9,64.0,648.1,3.4,86.0
30,forward,148.09,1777.02,4545.1,25100.0,648.1,3.4,86.0
30,backward,470.63,5647.58,8089.6,-25092.0,648.1,3.4,86.0
30,optimizer,5.05,60.57,272.1,0.0,648.1,3.4,86.0
30,val_forward,152.24,456.72,5955.9,64.0,648.1,3.4,86.0
30,val_metrics,2.92,8.76,303.0,0.0,648.1,3.4,86.0
31,data_to_gpu,2.66,31.92,266.9,32.0,683.5,3.7,85.1
31,gpu_augment,82.62,991.47,338.9,80.0,683.5,3.7,85.1
31,forward,148.19,1778.30,4553.1,25100.0,683.5,3.7,85.1
31,backward,439.97,5279.59,8097.6,-25092.0,683.5,3.7,85.1
31,optimizer,5.07,60.80,280.1,0.0,683.5,3.7,85.1
31,val_forward,152.09,456.28,5955.9,64.0,683.5,3.7,85.1
31,val_metrics,2.89,8.66,303.0,0.0,683.5,3.7,85.1
32,data_to_gpu,2.68,32.15,266.9,32.0,708.4,5.8,84.8
32,gpu_augment,90.20,1082.45,338.9,64.0,708.4,5.8,84.8
32,forward,148.07,1776.82,4545.1,25100.0,708.4,5.8,84.8
32,backward,435.83,5229.98,8089.6,-25092.0,708.4,5.8,84.8
32,optimizer,4.73,56.78,272.1,0.0,708.4,5.8,84.8
32,val_forward,152.50,457.51,5955.9,64.0,708.4,5.8,84.8
32,val_metrics,2.87,8.62,303.0,0.0,708.4,5.8,84.8
33,data_to_gpu,2.49,29.82,266.9,32.0,678.7,4.0,85.7
33,gpu_augment,62.60,751.25,338.9,64.0,678.7,4.0,85.7
33,forward,148.12,1777.38,4537.1,25100.0,678.7,4.0,85.7
33,backward,494.77,5937.29,8089.6,-25092.0,678.7,4.0,85.7
33,optimizer,5.07,60.84,272.1,0.0,678.7,4.0,85.7
33,val_forward,152.04,456.11,5955.9,64.0,678.7,4.0,85.7
33,val_metrics,2.89,8.68,303.0,0.0,678.7,4.0,85.7
34,data_to_gpu,2.29,27.54,266.9,32.0,700.4,3.8,85.3
34,gpu_augment,92.58,1110.96,330.9,56.0,700.4,3.8,85.3
34,forward,148.08,1776.97,4545.1,25100.0,700.4,3.8,85.3
34,backward,461.07,5532.81,8089.6,-25092.0,700.4,3.8,85.3
